Date,Close
7/16/19 16:00,115.12
7/17/19 16:00,113.99
7/18/19 16:00,114.67
7/19/19 16:00,113.54
7/22/19 16:00,114.27
7/23/19 16:00,116.36
7/24/19 16:00,116.83
7/25/19 16:00,115.71
7/26/19 16:00,116.22
7/29/19 16:00,115.85
7/30/19 16:00,115.59
7/31/19 16:00,116
8/1/19 16:00,112.94
8/2/19 16:00,112.93
8/5/19 16:00,109.57
8/6/19 16:00,110.43
8/7/19 16:00,108.03
8/8/19 16:00,109.86
8/9/19 16:00,109.74
8/12/19 16:00,107.68
8/13/19 16:00,109.34
8/14/19 16:00,104.8
8/15/19 16:00,105.2
8/16/19 16:00,107.72
8/19/19 16:00,108.69
8/20/19 16:00,107.31
8/21/19 16:00,107.61
8/22/19 16:00,108.72
8/23/19 16:00,106.02
8/26/19 16:00,106.87
8/27/19 16:00,105.74
8/28/19 16:00,106.8
8/29/19 16:00,109.22
8/30/19 16:00,109.86
9/3/19 16:00,108.56
9/4/19 16:00,109.87
9/5/19 16:00,112.37
9/6/19 16:00,112.61
9/9/19 16:00,115.4
9/10/19 16:00,116.87
9/11/19 16:00,117.19
9/12/19 16:00,117.91
9/13/19 16:00,120.23
9/16/19 16:00,119.16
9/17/19 16:00,118.57
9/18/19 16:00,119.76
9/19/19 16:00,119.38
9/20/19 16:00,118.9
9/23/19 16:00,118.88
9/24/19 16:00,117.33
9/25/19 16:00,118
9/26/19 16:00,117.03
9/27/19 16:00,117.72
9/30/19 16:00,117.69
10/1/19 16:00,115.55
10/2/19 16:00,113.25
10/3/19 16:00,112.19
10/4/19 16:00,114.62
10/7/19 16:00,114.37
10/8/19 16:00,111.82
10/9/19 16:00,112.63
10/10/19 16:00,114.21
10/11/19 16:00,116.14
10/14/19 16:00,116.45
10/15/19 16:00,119.96
10/16/19 16:00,119.68
10/17/19 16:00,120.35
10/18/19 16:00,120.56
10/21/19 16:00,123.55
10/22/19 16:00,124.79
10/23/19 16:00,125.12
10/24/19 16:00,125.03
10/25/19 16:00,126.03
10/28/19 16:00,126.51
10/29/19 16:00,126.43
10/30/19 16:00,125.73
10/31/19 16:00,124.92
11/1/19 16:00,127.8
11/4/19 16:00,128.82
11/5/19 16:00,129.1
11/6/19 16:00,129.3
11/7/19 16:00,130
11/8/19 16:00,130.38
11/11/19 16:00,129.92
11/12/19 16:00,129.16
11/13/19 16:00,128.48
11/14/19 16:00,128.6
11/15/19 16:00,129.53
11/18/19 16:00,130.62
11/19/19 16:00,130.58
11/20/19 16:00,129.63
11/21/19 16:00,129.93
11/22/19 16:00,130.79
11/25/19 16:00,131.49
11/26/19 16:00,131.67
11/27/19 16:00,132.06
11/29/19 13:00,131.76
12/2/19 16:00,131.47
12/3/19 16:00,129.78
12/4/19 16:00,132.34
12/5/19 16:00,133.06
12/6/19 16:00,135.04
12/9/19 16:00,134.41
12/10/19 16:00,134.5
12/11/19 16:00,134.18
12/12/19 16:00,138.02
12/13/19 16:00,136.81
12/16/19 16:00,137.34
12/17/19 16:00,138.18
12/18/19 16:00,138.04
12/19/19 16:00,137.35
12/20/19 16:00,137.24
12/23/19 16:00,137.2
12/24/19 13:00,137.58
12/26/19 16:00,139.04
12/27/19 16:00,139.14
12/30/19 16:00,138.63
